center_lat,center_lon,tot,영역 구분
36.10860230417042,127.49315575990202,4.170000000000002,500
36.10905312362342,127.49371125552705,4.670000000000002,500
36.108602334617444,127.493711291461,2.9400000000000004,500
36.10815154557643,127.49371132739404,3.3000000000000007,500
36.10815151513043,127.49315579900905,4.1400000000000015,500
36.10770072605643,127.49315583811503,2.35,500
36.10770075650144,127.49371136332603,3.1500000000000004,500
36.107249967392434,127.49371139925701,6.510000000000002,500
36.10679917825045,127.49371143518802,5.800000000000002,500
36.10679914780544,127.493155916325,14.330000000000004,500
36.10724993694843,127.493155877221,5.4700000000000015,500
36.107249903927446,127.49260035518502,11.980000000000004,500
36.107249868331444,127.49204483315002,7.120000000000002,500
36.10679907919044,127.49204487860304,15.340000000000005,500
36.106799041019435,127.49148935974303,20.710000000000004,500
36.106799114786426,127.49260039746301,19.090000000000003,500
36.10634832561044,127.49260043974104,26.740000000000006,500
36.10634829001546,127.49204492405403,34.78,500
36.10634825184544,127.49148940836801,58.85,500
36.10589750080642,127.49204496950502,21.910000000000004,500
36.10589746263643,127.49148945699301,42.15,500
36.105897536400434,127.49260048201802,16.700000000000006,500
36.10589756941944,127.49315599453202,9.880000000000003,500
36.10634835862945,127.49315595542903,11.900000000000004,500
36.106348389073446,127.49371147111702,7.950000000000003,500
36.105897599862445,127.49371150704604,17.190000000000005,500
36.10589762773043,127.49426701956199,18.580000000000005,500
36.106348416941444,127.49426698680705,22.900000000000006,500
36.10634844223344,127.49482250249699,23.800000000000004,500
36.10634846495042,127.49537801818803,38.970000000000006,500
36.10589767573844,127.495378044595,19.910000000000004,500
36.10589765302244,127.49482253207802,15.690000000000005,500
36.105897695879435,127.495933557112,13.520000000000003,500
36.105897713445444,127.49648906963,5.1400000000000015,500
36.106348502658435,127.49648904957101,2.02,500
36.10634848509243,127.49593353387904,13.410000000000004,500
36.106799274270436,127.495933510645,34.25000000000001,500
36.10679929183644,127.49648902951103,3.540000000000001,500
36.10725008098143,127.49648900945101,10.120000000000003,500
36.10725006341444,127.49593348741102,17.390000000000004,500
36.10725004327243,127.49537796537098,25.720000000000006,500
36.10725002055544,127.49482244333302,35.52,500
36.106799254128426,127.49537799177999,44.57,500
36.106799231411436,127.49482247291503,24.120000000000005,500
36.106799206118424,127.49426695405101,10.720000000000004,500
36.10724999526143,127.494266921295,16.400000000000006,500
36.10770078437042,127.49426688853698,7.460000000000003,500
36.10770080966443,127.49482241375001,10.310000000000004,500
36.10770083238242,127.49537793896201,30.610000000000003,500
36.10815159874042,127.49482238416603,1.26,500
36.10815162145844,127.49537791255301,8.550000000000002,500
